code,name,port_code,port_name,country_ports_id,
ESP,  ESPANA (REINO DE),CIR,Ciudad Real,68,8552
ESP,  ESPANA (REINO DE),CJQ,Corcoya,68,8553
ESP,  ESPANA (REINO DE),CJS,Crevillente,68,8554
ESP,  ESPANA (REINO DE),CLC,Carrion De Los Cespede,68,8555
ESP,  ESPANA (REINO DE),CLF,Caudete De Las Fuentes,68,8556
ESP,  ESPANA (REINO DE),CLH,Calahorra,68,8557
ESP,  ESPANA (REINO DE),CLL,Castellbisbal,68,8558
ESP,  ESPANA (REINO DE),CLM,Casas Del Monte,68,8559
ESP,  ESPANA (REINO DE),CLT,Canete De Las Torres,68,8560
ESP,  ESPANA (REINO DE),CLV,Chirriana De La Vega,68,8561
ESP,  ESPANA (REINO DE),CLZ,Cornella,68,8562
ESP,  ESPANA (REINO DE),CMA,Castellv De La Marca (Dupl.),68,8563
ESP,  ESPANA (REINO DE),CMB,Caldas De Mombuy,68,8564
ESP,  ESPANA (REINO DE),CMP,Campdevanol,68,8565
ESP,  ESPANA (REINO DE),CMR,Campos Del Rio,68,8566
ESP,  ESPANA (REINO DE),CMS,Campillos,68,8567
ESP,  ESPANA (REINO DE),CND,Canada,68,8568
ESP,  ESPANA (REINO DE),CNI,Cenicero,68,8569
ESP,  ESPANA (REINO DE),CNJ,Canjayar,68,8570
ESP,  ESPANA (REINO DE),CNL,Caniles,68,8571
ESP,  ESPANA (REINO DE),CNO,Carino,68,8572
ESP,  ESPANA (REINO DE),CNR,Cintruenigo,68,8573
ESP,  ESPANA (REINO DE),CNS,Canals,68,8574
ESP,  ESPANA (REINO DE),CNT,Canete,68,8575
ESP,  ESPANA (REINO DE),CNV,Canovellas,68,8576
ESP,  ESPANA (REINO DE),COA,Cocentaina,68,8577
ESP,  ESPANA (REINO DE),COL,Colmenar,68,8578
ESP,  ESPANA (REINO DE),COR,Corella,68,8579
ESP,  ESPANA (REINO DE),COZ,Cortes,68,8580
ESP,  ESPANA (REINO DE),CRB,Corbera,68,8581
ESP,  ESPANA (REINO DE),CRC,Carcagente,68,8582
ESP,  ESPANA (REINO DE),CRD,Cerdanyola Del Vall,68,8583
ESP,  ESPANA (REINO DE),CRL,Carcelen,68,8584
ESP,  ESPANA (REINO DE),CRM,Cartama,68,8585
ESP,  ESPANA (REINO DE),CRN,Carnota,68,8586
ESP,  ESPANA (REINO DE),CRR,Carcer,68,8587
ESP,  ESPANA (REINO DE),CRS,Carboneras,68,8588
ESP,  ESPANA (REINO DE),CRT,Carlet,68,8589
ESP,  ESPANA (REINO DE),CRU,Curillas,68,8590
ESP,  ESPANA (REINO DE),CRV,Cervera,68,8591
ESP,  ESPANA (REINO DE),CSD,Caseda,68,8592
ESP,  ESPANA (REINO DE),CSP,Caspe,68,8593
ESP,  ESPANA (REINO DE),CSR,Casares,68,8594
ESP,  ESPANA (REINO DE),CST,Casatejada,68,8595
ESP,  ESPANA (REINO DE),CSV,Cassa De La Selva,68,8596
ESP,  ESPANA (REINO DE),CTA,Cantoria,68,8597
ESP,  ESPANA (REINO DE),CTJ,Catarroja,68,8598
ESP,  ESPANA (REINO DE),CUA,Churra,68,8599
ESP,  ESPANA (REINO DE),CUE,Cuenca,68,8600
ESP,  ESPANA (REINO DE),CVA,Chiva,68,8601
ESP,  ESPANA (REINO DE),CVE,La Chirivella,68,8602
ESP,  ESPANA (REINO DE),CVL,Canaveral,68,8603
ESP,  ESPANA (REINO DE),CXQ,Coslada,68,8604
ESP,  ESPANA (REINO DE),CYG,Castellet y Gornal,68,8605
ESP,  ESPANA (REINO DE),CYQ,Coin,68,8606
ESP,  ESPANA (REINO DE),CZA,Cieza,68,8607
ESP,  ESPANA (REINO DE),CZE,Competa,68,8608
ESP,  ESPANA (REINO DE),CZL,Cazorla,68,8609
ESP,  ESPANA (REINO DE),CZQ,Coria,68,8610
ESP,  ESPANA (REINO DE),CZR,Coria Del Rio,68,8611
ESP,  ESPANA (REINO DE),CZS,Constantina,68,8612
ESP,  ESPANA (REINO DE),DDP,Dolores,68,8613
ESP,  ESPANA (REINO DE),DHM,Dos Hermanas,68,8614
ESP,  ESPANA (REINO DE),DIS,Dalias,68,8615
ESP,  ESPANA (REINO DE),DMA,Daimiel,68,8616
ESP,  ESPANA (REINO DE),DMC,Dona Mencia,68,8617
ESP,  ESPANA (REINO DE),DNA,Denia,68,8618
ESP,  ESPANA (REINO DE),DNB,Don Benito,68,8619
ESP,  ESPANA (REINO DE),DRG,Durango,68,8620
ESP,  ESPANA (REINO DE),DRI,Derio,68,8621
ESP,  ESPANA (REINO DE),DUC,Durcal,68,8622
ESP,  ESPANA (REINO DE),DUN,Due_as,68,8623
ESP,  ESPANA (REINO DE),EAF,Elavega,68,8624
ESP,  ESPANA (REINO DE),EAH,El Arahal,68,8625
ESP,  ESPANA (REINO DE),EAO,El Bonillo,68,8626
ESP,  ESPANA (REINO DE),EAS,San Sebastian,68,8627
ESP,  ESPANA (REINO DE),EBR,Eibar,68,8628
ESP,  ESPANA (REINO DE),ECA,El Carpio,68,8629
ESP,  ESPANA (REINO DE),ECE,Elche,68,8630
ESP,  ESPANA (REINO DE),ECJ,Ecija,68,8631
ESP,  ESPANA (REINO DE),ECV,El Cuervo,68,8632
ESP,  ESPANA (REINO DE),EDG,San Esteban de Gormaz,68,8633
ESP,  ESPANA (REINO DE),EEJ,El Ejido,68,8634
ESP,  ESPANA (REINO DE),EES,El Escorial,68,8635
ESP,  ESPANA (REINO DE),EEV,Echevarria,68,8636
ESP,  ESPANA (REINO DE),EFQ,El Farque,68,8637
ESP,  ESPANA (REINO DE),EGD,El Gador,68,8638
ESP,  ESPANA (REINO DE),EGI,El Gordo,68,8639
ESP,  ESPANA (REINO DE),ELD,Elda,68,8640
ESP,  ESPANA (REINO DE),ELG,Elciego,68,8641
ESP,  ESPANA (REINO DE),ELI,Elizondo,68,8642
ESP,  ESPANA (REINO DE),ELR,El Raal,68,8643
ESP,  ESPANA (REINO DE),EMJ,El Mojon,68,8644
ESP,  ESPANA (REINO DE),EOI,Elgoibar,68,8645
ESP,  ESPANA (REINO DE),EPA,Estepa,68,8646
ESP,  ESPANA (REINO DE),EPB,El Prat,68,8647
ESP,  ESPANA (REINO DE),EPC,El Perello,68,8648
ESP,  ESPANA (REINO DE),EPG,El Puig,68,8649
ESP,  ESPANA (REINO DE),EPI,Epila,68,8650
ESP,  ESPANA (REINO DE),EPL,El Palo,68,8651
ESP,  ESPANA (REINO DE),EPM,El Palmar,68,8652
ESP,  ESPANA (REINO DE),EPN,Estepona,68,8653
ESP,  ESPANA (REINO DE),EPV,El Provencio,68,8654
ESP,  ESPANA (REINO DE),ERO,Elorrio,68,8655
ESP,  ESPANA (REINO DE),ERS,Ermua,68,8656
ESP,  ESPANA (REINO DE),ERT,Era Alta,68,8657
ESP,  ESPANA (REINO DE),ESC,Escombreras,68,8658
ESP,  ESPANA (REINO DE),ESI,Espartinas,68,8659
ESP,  ESPANA (REINO DE),ESL,Estella/Lizarra,68,8660
ESP,  ESPANA (REINO DE),ESP,Espinardo,68,8661
ESP,  ESPANA (REINO DE),ESQ,Esquivias,68,8662
ESP,  ESPANA (REINO DE),ESU,Espeluy,68,8663
ESP,  ESPANA (REINO DE),ESZ,Espluga De Llobregat,68,8664
ESP,  ESPANA (REINO DE),EUX,Esparraguera,68,8665
ESP,  ESPANA (REINO DE),EVI,El Viso Del Alcor,68,8666
ESP,  ESPANA (REINO DE),FAA,Flassa,68,8667
ESP,  ESPANA (REINO DE),FAP,Fraga,68,8668
ESP,  ESPANA (REINO DE),FBD,Fuenlabrada,68,8669
ESP,  ESPANA (REINO DE),FDR,Fuente De Piedra,68,8670
ESP,  ESPANA (REINO DE),FER,El Ferrol,68,8671
ESP,  ESPANA (REINO DE),FGL,Fuengirola,68,8672
ESP,  ESPANA (REINO DE),FGN,Fregenal De La Sierra,68,8673
ESP,  ESPANA (REINO DE),FGS,Fogàs de Tordera,68,8674
ESP,  ESPANA (REINO DE),FGU,Figueras,68,8675
ESP,  ESPANA (REINO DE),FIN,Fines,68,8676
ESP,  ESPANA (REINO DE),FJU,Funes,68,8677
ESP,  ESPANA (REINO DE),FLH,Fuente La Higuera,68,8678
ESP,  ESPANA (REINO DE),FNT,Fontanar,68,8679
ESP,  ESPANA (REINO DE),FON,Fuentes de Onoro,68,8680
ESP,  ESPANA (REINO DE),FRO,Ferrol,68,8681
ESP,  ESPANA (REINO DE),FUA,Faura,68,8682
ESP,  ESPANA (REINO DE),FUE,Puerto del Rosario-Fuerteventu,68,8683
ESP,  ESPANA (REINO DE),FUJ,Fuentiduena De Tajo,68,8684
ESP,  ESPANA (REINO DE),FUM,Fuenmayor,68,8685
ESP,  ESPANA (REINO DE),FUS,Fustinana,68,8686
ESP,  ESPANA (REINO DE),FYO,Foyos,68,8687
ESP,  ESPANA (REINO DE),GAN,Gandia,68,8688
ESP,  ESPANA (REINO DE),GAO,Gador,68,8689
ESP,  ESPANA (REINO DE),GAR,Garrucha,68,8690
ESP,  ESPANA (REINO DE),GCJ,Guadiana Del Caudillo,68,8691
ESP,  ESPANA (REINO DE),GCL,Guadalcanal,68,8692
ESP,  ESPANA (REINO DE),GDA,Gelida,68,8693
ESP,  ESPANA (REINO DE),GDU,Godelleta,68,8694
ESP,  ESPANA (REINO DE),GDX,Guadasuar,68,8695
ESP,  ESPANA (REINO DE),GEZ,Granollers,68,8696
ESP,  ESPANA (REINO DE),GGG,Gata De Gorgos,68,8697
ESP,  ESPANA (REINO DE),GIA,Gilena,68,8698
ESP,  ESPANA (REINO DE),GIJ,Gijon,68,8699
ESP,  ESPANA (REINO DE),GIN,Gines,68,8700
ESP,  ESPANA (REINO DE),GJI,Granja De San Idelfonso,68,8701
ESP,  ESPANA (REINO DE),GJN,Girona,68,8702
ESP,  ESPANA (REINO DE),GJV,Gava,68,8703
ESP,  ESPANA (REINO DE),GLD,Galdàcano,68,8704
ESP,  ESPANA (REINO DE),GLP,Galapagar,68,8705
ESP,  ESPANA (REINO DE),GMN,Mogente,68,8706
ESP,  ESPANA (REINO DE),GNL,Gornal,68,8707
ESP,  ESPANA (REINO DE),GRL,Sant Salvador de Guardiola,68,8708
ESP,  ESPANA (REINO DE),GRO,Gerona,68,8709
ESP,  ESPANA (REINO DE),GRX,Granada,68,8710
ESP,  ESPANA (REINO DE),GRY,Grao,68,8711
ESP,  ESPANA (REINO DE),GTA,Guantarajal,68,8712
ESP,  ESPANA (REINO DE),GTF,Getafe,68,8713
ESP,  ESPANA (REINO DE),GTS,Getares,68,8714
ESP,  ESPANA (REINO DE),GUA,Guadalajara,68,8715
ESP,  ESPANA (REINO DE),GUE,Guernica y Luno,68,8716
ESP,  ESPANA (REINO DE),GUI,Guipuzcoa,68,8717
ESP,  ESPANA (REINO DE),GUZ,Guillena,68,8718
ESP,  ESPANA (REINO DE),HAR,Haro,68,8719
ESP,  ESPANA (REINO DE),HCU,Hospitalet De Llobregat,68,8720
ESP,  ESPANA (REINO DE),HDU,La Herradura,68,8721
ESP,  ESPANA (REINO DE),HEL,HellÕn,68,8722
ESP,  ESPANA (REINO DE),HEV,Hueva,68,8723
ESP,  ESPANA (REINO DE),HHR,Herrera,68,8724
ESP,  ESPANA (REINO DE),HIE,Hierro,68,8725
ESP,  ESPANA (REINO DE),HJO,Hinojos,68,8726
ESP,  ESPANA (REINO DE),HJS,Hocajo De Santiago,68,8727
ESP,  ESPANA (REINO DE),HKX,Hernani,68,8728
ESP,  ESPANA (REINO DE),HMS,Humanes de Madrid,68,8729
ESP,  ESPANA (REINO DE),HQT,Herrera De Alcantara,68,8730
ESP,  ESPANA (REINO DE),HTT,Huetor Tajar,68,8731
ESP,  ESPANA (REINO DE),HUC,Huesca,68,8732
ESP,  ESPANA (REINO DE),HUV,Huelva,68,8733
ESP,  ESPANA (REINO DE),HVR,Huevar,68,8734
ESP,  ESPANA (REINO DE),HWC,Huecija,68,8735
ESP,  ESPANA (REINO DE),HWG,Huerto,68,8736
ESP,  ESPANA (REINO DE),HWV,Huerto-Vega,68,8737
ESP,  ESPANA (REINO DE),HZS,Hoyos,68,8738
ESP,  ESPANA (REINO DE),IBI,Ibi,68,8739
ESP,  ESPANA (REINO DE),IBZ,Ibiza,68,8740
ESP,  ESPANA (REINO DE),IGE,Igea,68,8741
ESP,  ESPANA (REINO DE),IGL,Igualada,68,8742
ESP,  ESPANA (REINO DE),IOA,Igollo De Carmago,68,8743
ESP,  ESPANA (REINO DE),IOO,Llodio,68,8744
ESP,  ESPANA (REINO DE),IRU,Irun,68,8745
ESP,  ESPANA (REINO DE),IVU,Ivars Durgelt,68,8746
ESP,  ESPANA (REINO DE),JAE,Jaen,68,8747
ESP,  ESPANA (REINO DE),JAP,"Jable, Las Palmas (Dupl. JAE)",68,8748
ESP,  ESPANA (REINO DE),JAV,Javea,68,8749
ESP,  ESPANA (REINO DE),JCO,Jaraco,68,8750
ESP,  ESPANA (REINO DE),JDC,Jerez De Los Caballeros,68,8751
ESP,  ESPANA (REINO DE),JDR,Jodar,68,8752
ESP,  ESPANA (REINO DE),JJO,Jijona,68,8753
ESP,  ESPANA (REINO DE),JLF,Jimena De La Frontera,68,8754
ESP,  ESPANA (REINO DE),JNV,Jabali Nuevo,68,8755
ESP,  ESPANA (REINO DE),JRB,Jorba,68,8756
ESP,  ESPANA (REINO DE),JRE,Jeresa,68,8757
ESP,  ESPANA (REINO DE),JRN,Jarandilla de la Vera,68,8758
ESP,  ESPANA (REINO DE),JRZ,Jerez De La Frontera,68,8759
ESP,  ESPANA (REINO DE),JTV,Jativa,68,8760
ESP,  ESPANA (REINO DE),JUA,Jedula,68,8761
ESP,  ESPANA (REINO DE),JUM,Jumilla,68,8762
ESP,  ESPANA (REINO DE),JZB,Juzbado,68,8763
ESP,  ESPANA (REINO DE),JZD,Juraiz De La Vera,68,8764
ESP,  ESPANA (REINO DE),LAQ,La Bisbal,68,8765
ESP,  ESPANA (REINO DE),LAR,Larrondo,68,8766
ESP,  ESPANA (REINO DE),LAS,Lasarte,68,8767
ESP,  ESPANA (REINO DE),LAV,Lavern,68,8768
ESP,  ESPANA (REINO DE),LBT,La Albatalia,68,8769
ESP,  ESPANA (REINO DE),LCD,La Copa,68,8770
ESP,  ESPANA (REINO DE),LCG,La Coruna,68,8771
ESP,  ESPANA (REINO DE),LCN,La Ca_ada,68,8772
ESP,  ESPANA (REINO DE),LCR,Los Cristianos,68,8773
ESP,  ESPANA (REINO DE),LCS,Loeches,68,8774
ESP,  ESPANA (REINO DE),LDA,Labastida,68,8775
ESP,  ESPANA (REINO DE),LDO,Laredo,68,8776
ESP,  ESPANA (REINO DE),LDT,Llica dAmunt (Lliç dAmunt),68,8777
ESP,  ESPANA (REINO DE),LDT,Lliç dAmunt (Llica dAmunt),68,8778
ESP,  ESPANA (REINO DE),LDV,Llinars del  Valles,68,8779
ESP,  ESPANA (REINO DE),LDY,San Leonardo de YagÙe,68,8780
ESP,  ESPANA (REINO DE),LEI,Almeria,68,8781
ESP,  ESPANA (REINO DE),LEJ,Lebrija,68,8782
ESP,  ESPANA (REINO DE),LEK,Lekeitio,68,8783
ESP,  ESPANA (REINO DE),LEN,Leon,68,8784
ESP,  ESPANA (REINO DE),LEP,Lepe,68,8785
ESP,  ESPANA (REINO DE),LES,La Estaca,68,8786
ESP,  ESPANA (REINO DE),LEU,Seo De Urgel,68,8787
ESP,  ESPANA (REINO DE),LEX,Les,68,8788
ESP,  ESPANA (REINO DE),LGO,Lugo,68,8789
ESP,  ESPANA (REINO DE),LGR,Logrono,68,8790
ESP,  ESPANA (REINO DE),LGS,Legaspia,68,8791
ESP,  ESPANA (REINO DE),LHP,Llombay,68,8792
ESP,  ESPANA (REINO DE),LIJ,Librilla,68,8793
ESP,  ESPANA (REINO DE),LIZ,Linares,68,8794
ESP,  ESPANA (REINO DE),LJC,La Canya,68,8795
ESP,  ESPANA (REINO DE),LJD,Lerida,68,8796
ESP,  ESPANA (REINO DE),LJJ,La Garriga,68,8797
ESP,  ESPANA (REINO DE),LJM,La Ametlla Del Vall,68,8798
ESP,  ESPANA (REINO DE),LJN,La Eliana,68,8799
ESP,  ESPANA (REINO DE),LJO,La Llagosta,68,8800
ESP,  ESPANA (REINO DE),LJQ,Les Presses,68,8801
ESP,  ESPANA (REINO DE),LJR,Lanjaron,68,8802
ESP,  ESPANA (REINO DE),LJU,La Junquera,68,8803
ESP,  ESPANA (REINO DE),LLE,Lleida,68,8804
ESP,  ESPANA (REINO DE),LLG,Llagostera,68,8805
ESP,  ESPANA (REINO DE),LLI,La Linea De La Concepcion,68,8806
ESP,  ESPANA (REINO DE),LLM,Las Lomas,68,8807
ESP,  ESPANA (REINO DE),LLR,Lliria,68,8808
ESP,  ESPANA (REINO DE),LLU,La Luisiana,68,8809
ESP,  ESPANA (REINO DE),LLV,Llica de  Vall,68,8810
ESP,  ESPANA (REINO DE),LMC,La Maruca,68,8811
ESP,  ESPANA (REINO DE),LNC,La NucÕa,68,8812
ESP,  ESPANA (REINO DE),LOB,Los Barrios,68,8813
ESP,  ESPANA (REINO DE),LOC,Los Corrales de Buelna,68,8814
ESP,  ESPANA (REINO DE),LOI,Loiu,68,8815
ESP,  ESPANA (REINO DE),LOJ,La Nora,68,8816
ESP,  ESPANA (REINO DE),LOR,LOlleria,68,8817
ESP,  ESPANA (REINO DE),LPA,Las Palmas,68,8818
ESP,  ESPANA (REINO DE),LPC,La Puebla Del Caraminal,68,8819
ESP,  ESPANA (REINO DE),LPD,Las Pedroneras,68,8820
ESP,  ESPANA (REINO DE),LPL,La Palma,68,8821
ESP,  ESPANA (REINO DE),LPR,La Pobla de Claramunt,68,8822
ESP,  ESPANA (REINO DE),LPV,Los Palacios Y Villafranca,68,8823
ESP,  ESPANA (REINO DE),LQA,Lorca,68,8824
ESP,  ESPANA (REINO DE),LQB,Las Cabezas,68,8825
ESP,  ESPANA (REINO DE),LQL,La Carlota,68,8826
ESP,  ESPANA (REINO DE),LQR,La Carolina,68,8827
ESP,  ESPANA (REINO DE),LQZ,Los Alcazares,68,8828
ESP,  ESPANA (REINO DE),LRB,LArbocet,68,8829
ESP,  ESPANA (REINO DE),LRD,La Roda,68,8830
ESP,  ESPANA (REINO DE),LRJ,La Arboleja,68,8831
ESP,  ESPANA (REINO DE),LRL,Los Rodeos la Laguna,68,8832
ESP,  ESPANA (REINO DE),LRM,La Romana,68,8833
ESP,  ESPANA (REINO DE),LRQ,Lorqui,68,8834
ESP,  ESPANA (REINO DE),LRS,Las Arenas,68,8835
ESP,  ESPANA (REINO DE),LRZ,La Roda De Albacete,68,8836
ESP,  ESPANA (REINO DE),LSF,Les Franquesese,68,8837
ESP,  ESPANA (REINO DE),LSH,La Roda D Andalucia,68,8838
ESP,  ESPANA (REINO DE),LSR,Las Rozas,68,8839
ESP,  ESPANA (REINO DE),LTA,La Tallada,68,8840
ESP,  ESPANA (REINO DE),LTD,Las Torres De Cotillas,68,8841
ESP,  ESPANA (REINO DE),LUG,Lugones,68,8842
ESP,  ESPANA (REINO DE),LXC,La Palma Del Condado,68,8843
ESP,  ESPANA (REINO DE),LXE,Lora De Estepa,68,8844
ESP,  ESPANA (REINO DE),LXF,La Foya,68,8845
ESP,  ESPANA (REINO DE),LXO,La Llosa,68,8846
ESP,  ESPANA (REINO DE),LXR,La Rinconada,68,8847
ESP,  ESPANA (REINO DE),LXU,Lucena,68,8848
ESP,  ESPANA (REINO DE),LXZ,La Alberca De Zancara,68,8849
ESP,  ESPANA (REINO DE),LYJ,Liria,68,8850
ESP,  ESPANA (REINO DE),LYR,Lora Del Rio,68,8851
ESP,  ESPANA (REINO DE),LZJ,La Zaida,68,8852
ESP,  ESPANA (REINO DE),MAD,Madrid,68,8853
ESP,  ESPANA (REINO DE),MAH,"MahÑn, Menorca",68,8854
ESP,  ESPANA (REINO DE),MAM,Malgrat,68,8855
ESP,  ESPANA (REINO DE),MAR,MarÕn,68,8856
ESP,  ESPANA (REINO DE),MAS,Massanassa,68,8857
ESP,  ESPANA (REINO DE),MBC,Mollerusa,68,8858
ESP,  ESPANA (REINO DE),MBM,Molla Del Penedes,68,8859
ESP,  ESPANA (REINO DE),MCF,Moncofar,68,8860
ESP,  ESPANA (REINO DE),MDA,Moron De Almazan,68,8861
ESP,  ESPANA (REINO DE),MDB,Masies De Voltrega,68,8862
ESP,  ESPANA (REINO DE),MDC,Mota Del Cuervo,68,8863
ESP,  ESPANA (REINO DE),MDP,Montilla Del Palancar,68,8864
ESP,  ESPANA (REINO DE),MDX,Molins De Rey,68,8865
ESP,  ESPANA (REINO DE),MDY,Muro De Alcoy,68,8866
ESP,  ESPANA (REINO DE),MEJ,Mejorada,68,8867
ESP,  ESPANA (REINO DE),MES,Montesa,68,8868
ESP,  ESPANA (REINO DE),MFH,Menjibar,68,8869
ESP,  ESPANA (REINO DE),MFK,Macael,68,8870
ESP,  ESPANA (REINO DE),MFQ,Monturque,68,8871
ESP,  ESPANA (REINO DE),MFS,Martos,68,8872
ESP,  ESPANA (REINO DE),MFT,Monforte Del Cid,68,8873
ESP,  ESPANA (REINO DE),MGT,Montagut,68,8874
ESP,  ESPANA (REINO DE),MIN,Minglanilla,68,8875
ESP,  ESPANA (REINO DE),MIS,Mislata,68,8876
ESP,  ESPANA (REINO DE),MIX,Miranda De Ebro,68,8877
ESP,  ESPANA (REINO DE),MJC,Mijas,68,8878
ESP,  ESPANA (REINO DE),MJJ,Miajadas,68,8879
ESP,  ESPANA (REINO DE),MJP,Malpica,68,8880
ESP,  ESPANA (REINO DE),MJU,Muelva,68,8881
ESP,  ESPANA (REINO DE),MJV,Murcia,68,8882
ESP,  ESPANA (REINO DE),MLA,Moratalla,68,8883
ESP,  ESPANA (REINO DE),MLC,Medina del  Campo,68,8884
ESP,  ESPANA (REINO DE),MLG,Malagon,68,8885
ESP,  ESPANA (REINO DE),MLL,Mallorca,68,8886
ESP,  ESPANA (REINO DE),MLN,Melilla,68,8887
ESP,  ESPANA (REINO DE),MLP,Malpartida Plasencia,68,8888
ESP,  ESPANA (REINO DE),MLS,Molins,68,8889
ESP,  ESPANA (REINO DE),MML,Montmell,68,8890
ESP,  ESPANA (REINO DE),MNC,Moncada,68,8891
ESP,  ESPANA (REINO DE),MNJ,Montijo,68,8892
ESP,  ESPANA (REINO DE),MNL,Manlleu,68,8893
ESP,  ESPANA (REINO DE),MNR,Manresa,68,8894
ESP,  ESPANA (REINO DE),MNU,Monteagudo,68,8895
ESP,  ESPANA (REINO DE),MNY,Monistrol,68,8896
ESP,  ESPANA (REINO DE),MNZ,Monzon,68,8897
ESP,  ESPANA (REINO DE),MOA,Moana,68,8898
ESP,  ESPANA (REINO DE),MOL,Molina De Segura,68,8899
ESP,  ESPANA (REINO DE),MON,MondragÑn,68,8900
ESP,  ESPANA (REINO DE),MOS,Mos,68,8901
ESP,  ESPANA (REINO DE),MOT,Motril,68,8902
ESP,  ESPANA (REINO DE),MPG,"Marin, Pontevedra",68,8903
ESP,  ESPANA (REINO DE),MQC,Marchena,68,8904
ESP,  ESPANA (REINO DE),MQE,Marbella,68,8905
ESP,  ESPANA (REINO DE),MQF,Manilva,68,8906
ESP,  ESPANA (REINO DE),MQJ,Mairena Del Aljarafe,68,8907
ESP,  ESPANA (REINO DE),MQN,Mequinenza,68,8908
ESP,  ESPANA (REINO DE),MQP,Montoro,68,8909
ESP,  ESPANA (REINO DE),MQR,Mairena Del Alcor,68,8910
ESP,  ESPANA (REINO DE),MRK,Markina,68,8911
ESP,  ESPANA (REINO DE),MRL,Moraleja,68,8912
ESP,  ESPANA (REINO DE),MRM,Montcada I Reixac,68,8913
ESP,  ESPANA (REINO DE),MRS,Muros,68,8914
ESP,  ESPANA (REINO DE),MSM,Mostoles-Madrid,68,8915
ESP,  ESPANA (REINO DE),MSN,El  Masnou,68,8916
ESP,  ESPANA (REINO DE),MSS,Massalfassar,68,8917
ESP,  ESPANA (REINO DE),MST,Mostoles,68,8918
ESP,  ESPANA (REINO DE),MSY,Manises,68,8919
ESP,  ESPANA (REINO DE),MTB,Mutilva Baja,68,8920
ESP,  ESPANA (REINO DE),MTG,Montgat,68,8921
ESP,  ESPANA (REINO DE),MTM,MontmelÑ,68,8922
ESP,  ESPANA (REINO DE),MTO,Mataro,68,8923
ESP,  ESPANA (REINO DE),MTS,Martorell,68,8924
ESP,  ESPANA (REINO DE),MTV,Montaverner,68,8925
ESP,  ESPANA (REINO DE),MUL,Mula,68,8926
ESP,  ESPANA (REINO DE),MUO,Museros,68,8927
ESP,  ESPANA (REINO DE),MUS,Musel-Arnao,68,8928
ESP,  ESPANA (REINO DE),MVA,Monovar,68,8929
ESP,  ESPANA (REINO DE),MVT,Montilla,68,8930
ESP,  ESPANA (REINO DE),MWR,Mancha Real,68,8931
ESP,  ESPANA (REINO DE),MWU,Mora La Nueva,68,8932
ESP,  ESPANA (REINO DE),MXA,Minaya,68,8933
ESP,  ESPANA (REINO DE),MXH,Maraleja,68,8934
ESP,  ESPANA (REINO DE),MXJ,Mollina,68,8935
ESP,  ESPANA (REINO DE),MXX,Maraleda,68,8936
ESP,  ESPANA (REINO DE),MYC,Massanet De La Selva,68,8937
ESP,  ESPANA (REINO DE),MZF,Moron De La Frontera,68,8938
ESP,  ESPANA (REINO DE),MZG,Moguer,68,8939
ESP,  ESPANA (REINO DE),MZJ,Manzanilla,68,8940
ESP,  ESPANA (REINO DE),MZO,Mazarron,68,8941
ESP,  ESPANA (REINO DE),MZX,Manzanares,68,8942
ESP,  ESPANA (REINO DE),NAV,Navia,68,8943
ESP,  ESPANA (REINO DE),NFO,Navalmoral De La Mata,68,8944
ESP,  ESPANA (REINO DE),NIN,Noain,68,8945
ESP,  ESPANA (REINO DE),NJA,Nerja,68,8946
ESP,  ESPANA (REINO DE),NON,Nonduermas,68,8947
ESP,  ESPANA (REINO DE),NUL,Nules,68,8948
ESP,  ESPANA (REINO DE),NVA,Novelda,68,8949
ESP,  ESPANA (REINO DE),NVR,Navarres,68,8950
ESP,  ESPANA (REINO DE),NVV,Navarra,68,8951
ESP,  ESPANA (REINO DE),OAZ,Orena,68,8952
ESP,  ESPANA (REINO DE),ODA,St Miguel de Olerdola,68,8953
ESP,  ESPANA (REINO DE),ODB,Cordoba,68,8954
ESP,  ESPANA (REINO DE),ODE,Odena,68,8955
ESP,  ESPANA (REINO DE),OEJ,Ordenes,68,8956
ESP,  ESPANA (REINO DE),OHL,Orihuela,68,8957
ESP,  ESPANA (REINO DE),OLA,OlaberrÕa,68,8958
ESP,  ESPANA (REINO DE),OLC,Olla Del Campo,68,8959
ESP,  ESPANA (REINO DE),OLR,Olleria,68,8960
ESP,  ESPANA (REINO DE),OLS,Olesa de Bonesvalls,68,8961
ESP,  ESPANA (REINO DE),OLV,Oliva,68,8962
ESP,  ESPANA (REINO DE),OLX,Olesa De Montserrat,68,8963
ESP,  ESPANA (REINO DE),ONA,Onda,68,8964
ESP,  ESPANA (REINO DE),OND,Ondarroa,68,8965
ESP,  ESPANA (REINO DE),ONL,Onil,68,8966
ESP,  ESPANA (REINO DE),ONT,Onteniente,68,8967
ESP,  ESPANA (REINO DE),ONZ,Onzonilla,68,8968
ESP,  ESPANA (REINO DE),OOE,Olot,68,8969
ESP,  ESPANA (REINO DE),ORE,Orense,68,8970
ESP,  ESPANA (REINO DE),ORM,Ormaiztegui,68,8971
ESP,  ESPANA (REINO DE),ORO,Ororbia,68,8972
ESP,  ESPANA (REINO DE),ORT,Ortuella,68,8973
ESP,  ESPANA (REINO DE),ORZ,Oronoz,68,8974
ESP,  ESPANA (REINO DE),OSU,Osuna,68,8975
ESP,  ESPANA (REINO DE),OTU,Otura,68,8976
